date,away,home,first_downs_away,third_down_conversions_away,third_down_opportunities_away,fourth_down_conversions_away,fourth_down_conversion_attempts_away,passing_completions_away,passing_attempts_away,passing_yards_away,rushing_attempts_away,rushing_yards_away,total_yards_away,times_sacked_away,sack_yards_lost_away,fumbles_away,int_away,turnovers_away,team_penalties_away,penalty_yards_away,redzone_conversions_away,redzone_opportunities_away,def_st_td_away,drives_away,possession_away,first_downs_home,third_down_conversions_home,third_down_opportunities_home,fourth_down_conversions_home,fourth_down_conversion_attempts_home,passing_completions_home,passing_attempts_home,passing_yards_home,rushing_attempts_home,rushing_yards_home,total_yards_home,times_sacked_home,sack_yards_lost_home,fumbles_home,int_home,turnovers_home,team_penalties_home,penalty_yards_home,redzone_conversions_home,redzone_opportunities_home,def_st_td_home,drives_home,possession_home,score_away,score_home,game_result
2002-10-27,Raiders,Chiefs,26,3,9,0,0,35,55,334,17,83,417,0,0,1,1,2,6,27,0,7,0,15,28.45,22,6,12,0,0,18,30,190,30,133,323,3,18,0,2,2,4,33,0,6,0,11,31.55,10,20,1
2002-10-27,Bears,Vikings,12,3,10,0,2,16,31,174,12,44,218,6,30,1,2,3,6,33,0,5,0,15,18.95,24,7,14,1,1,22,30,216,44,148,364,0,0,1,0,1,11,65,0,5,0,13,41.05,7,25,1
2002-10-27,Falcons,Saints,28,7,11,0,0,16,25,186,38,260,446,3,9,2,0,2,10,95,0,9,0,17,35.05,22,2,8,2,3,16,35,192,24,159,351,0,0,1,2,3,9,96,0,9,0,17,24.95,37,35,0
2002-10-27,Browns,Jets,18,9,19,1,1,32,48,279,21,55,334,2,15,0,0,0,7,45,0,7,0,14,37.9,14,3,9,0,0,19,27,175,20,66,241,1,8,2,1,3,6,40,0,6,1,17,22.1,24,21,0
2002-10-27,Buccaneers,Panthers,14,7,18,0,0,23,34,155,27,71,226,6,31,1,1,2,4,26,0,4,0,17,33.016666666666666,9,1,12,0,0,5,18,20,31,110,130,3,26,1,3,4,7,70,0,5,0,19,26.983333333333334,12,9,0
2002-10-27,Steelers,Ravens,16,5,12,0,1,19,25,179,30,104,283,0,0,0,1,1,7,51,0,6,0,15,26.583333333333332,26,8,15,1,1,29,51,293,21,67,360,1,5,2,3,5,13,100,0,8,0,17,33.416666666666664,31,18,0
2002-10-27,Cardinals,49ers,23,9,12,1,1,24,36,269,27,151,420,3,17,1,3,4,7,65,0,8,0,17,32.45,18,6,12,1,1,18,28,252,29,105,357,1,0,0,0,0,3,25,0,6,0,15,27.55,28,38,1
2002-10-27,Broncos,Patriots,23,8,13,0,0,18,23,215,40,136,351,2,14,1,1,2,2,51,0,7,0,15,35.666666666666664,16,3,12,0,0,15,29,110,19,69,179,5,20,0,0,0,8,83,0,7,0,15,24.333333333333332,24,16,0
2002-10-27,Texans,Jaguars,12,3,13,0,0,11,18,161,31,81,242,4,23,1,0,1,9,60,0,5,0,16,26.35,18,6,17,0,1,16,34,164,32,126,290,5,38,0,0,0,5,50,0,6,0,19,33.65,21,19,0
2002-10-27,Colts,Commanders,18,6,11,0,0,21,32,195,19,63,258,3,19,1,2,3,6,40,0,7,0,16,26.45,23,8,16,1,2,17,36,205,37,165,370,1,5,1,0,1,5,30,0,6,0,14,33.55,21,26,1
2002-10-28,Giants,Eagles,18,3,11,1,2,20,34,245,23,103,348,1,6,1,0,1,9,75,0,8,0,14,26.2,21,8,16,0,1,14,30,127,40,295,422,1,10,0,0,0,9,65,0,4,0,10,33.8,3,17,1
2002-11-03,Ravens,Falcons,15,8,15,0,1,14,28,187,24,153,340,6,42,1,1,2,7,62,0,5,0,15,28.3,14,5,15,1,1,12,24,115,34,126,241,3,21,0,1,1,4,33,0,6,2,15,31.7,17,20,1
2002-11-03,Patriots,Bills,23,8,12,1,2,22,26,263,36,159,422,1,2,0,0,0,8,59,0,6,0,10,34.3,28,4,11,1,1,28,45,266,13,65,331,4,36,0,1,1,5,59,0,9,0,15,25.7,38,7,0
2002-11-03,Eagles,Bears,23,5,16,1,3,18,33,192,37,117,309,3,17,0,1,1,6,54,0,7,0,14,33.016666666666666,18,1,11,1,2,19,37,186,24,74,260,3,19,1,0,1,12,121,0,7,0,17,26.983333333333334,19,13,0
2002-11-03,Steelers,Browns,25,10,20,1,3,25,44,255,39,136,391,2,10,0,1,1,3,21,0,7,0,15,42.166666666666664,9,2,9,1,1,15,24,157,14,36,193,4,24,1,2,3,11,85,0,7,1,18,17.833333333333332,23,20,0
2002-11-03,Cowboys,Lions,17,5,16,1,1,22,39,150,27,71,221,5,58,2,0,2,7,70,0,3,0,18,34.55,8,2,15,1,1,14,33,96,23,52,148,1,8,0,2,2,6,50,0,1,0,15,25.45,7,9,1
2002-11-03,Titans,Colts,13,3,10,0,0,14,19,77,31,121,198,1,5,0,0,0,5,45,0,5,2,13,31.683333333333334,25,4,13,2,4,37,50,298,19,80,378,3,29,2,1,3,6,48,0,7,0,15,28.316666666666666,23,15,0
2002-11-03,Vikings,Buccaneers,22,6,10,0,0,18,29,214,23,173,387,3,11,1,2,3,12,83,0,5,0,17,26.733333333333334,27,6,11,0,1,24,31,313,30,133,446,0,0,0,0,0,7,52,0,7,0,11,33.266666666666666,24,38,1
2002-11-03,Bengals,Texans,25,6,10,0,0,22,27,263,35,127,390,0,0,0,0,0,9,100,0,5,2,11,31.366666666666667,22,5,13,0,0,18,32,186,25,82,268,2,13,0,2,2,8,60,0,7,0,16,28.633333333333333,38,3,0
2002-11-03,Jets,Chargers,21,7,15,0,0,28,37,248,30,165,413,2,5,0,0,0,6,65,0,6,1,16,37.1,15,1,9,0,1,22,35,170,14,73,243,2,22,1,2,3,8,55,0,11,0,22,22.9,44,13,0
2002-11-03,49ers,Raiders,30,13,20,1,1,25,36,282,48,152,434,0,0,1,0,1,3,40,0,8,0,14,44.55,15,5,11,1,1,18,28,158,21,81,239,1,6,1,0,1,6,44,0,5,0,12,24.133333333333333,23,20,0
2002-11-03,Rams,Cardinals,23,6,12,0,0,20,29,223,36,192,415,2,22,0,2,2,9,80,0,4,0,12,35.46666666666667,13,5,12,0,1,19,30,171,19,64,235,3,22,2,1,3,6,40,0,6,2,16,24.533333333333335,27,14,0
2002-11-03,Commanders,Seahawks,16,6,13,0,0,10,27,113,29,146,259,1,1,0,1,1,6,68,0,4,0,11,25.033333333333335,21,6,17,1,3,28,44,240,25,84,324,4,24,2,0,2,5,52,0,4,0,12,34.96666666666667,14,3,0
2002-11-03,Jaguars,Giants,16,5,14,3,5,23,38,203,20,126,329,2,27,1,0,1,8,63,0,5,0,14,26.933333333333334,26,5,12,1,1,20,28,217,35,177,394,3,11,1,0,1,7,59,0,5,0,13,33.06666666666667,17,24,1
2002-11-04,Dolphins,Packers,25,3,13,1,2,22,42,163,30,143,306,5,35,2,2,4,6,55,0,4,0,16,31.183333333333334,16,4,11,0,0,17,27,166,23,104,270,3,22,0,1,1,9,71,0,5,2,13,28.816666666666666,10,24,1
2002-11-10,Lions,Packers,13,1,13,1,4,20,44,236,17,126,362,0,0,0,2,2,1,10,0,10,0,24,20.616666666666667,24,8,17,0,0,29,42,353,34,150,503,2,10,2,0,2,8,53,0,7,2,18,39.38333333333333,14,40,1
2002-11-10,Texans,Titans,13,4,15,1,3,19,34,165,24,68,233,4,17,1,2,3,5,47,0,2,0,15,26.383333333333333,15,3,11,0,0,10,21,109,39,142,251,0,0,0,2,2,3,20,0,6,0,15,33.61666666666667,10,17,1
2002-11-10,Chargers,Rams,15,3,10,1,1,12,20,130,29,126,256,1,9,0,2,2,12,82,0,5,4,15,29.783333333333335,25,4,9,0,0,36,48,453,16,71,524,0,0,4,0,4,10,85,0,5,0,16,30.216666666666665,24,28,1
2002-11-10,Giants,Vikings,26,1,11,0,1,25,35,291,35,169,460,1,9,0,1,1,9,84,0,7,0,18,34.233333333333334,17,0,9,0,1,12,26,132,26,224,356,5,44,2,0,2,10,84,0,7,0,17,25.766666666666666,27,20,0
2002-11-10,Colts,Eagles,18,7,13,0,0,18,23,319,35,127,446,0,0,1,0,1,3,25,0,5,0,15,30.633333333333333,21,4,14,1,4,27,48,269,22,105,374,2,12,2,0,2,3,25,0,10,0,18,29.366666666666667,35,13,0
2002-11-10,Falcons,Steelers,21,9,20,0,0,24,46,279,31,168,447,3,15,2,0,2,11,95,0,8,0,22,35.166666666666664,30,6,16,1,1,28,41,463,42,182,645,2,10,2,1,3,4,25,0,11,0,25,39.833333333333336,34,34,2
2002-11-10,Saints,Panthers,17,4,15,0,1,20,38,248,25,97,345,2,11,0,0,0,11,63,0,6,2,19,27.65,21,4,17,1,2,23,40,296,27,100,396,2,14,1,1,2,7,57,0,6,0,18,32.35,34,24,0
2002-11-10,Bengals,Ravens,20,7,16,0,0,28,41,249,28,123,372,3,23,1,3,4,5,36,0,6,1,19,32.583333333333336,21,4,10,1,1,16,24,163,32,162,325,2,20,2,0,2,1,5,0,6,3,19,27.416666666666668,27,38,1
2002-11-10,Seahawks,Cardinals,27,8,14,0,0,23,31,255,36,151,406,1,5,0,0,0,4,34,0,8,0,11,32.733333333333334,19,5,10,0,0,17,29,226,29,111,337,0,0,3,2,5,3,20,0,8,0,14,27.266666666666666,27,6,0
2002-11-10,Commanders,Jaguars,23,3,12,1,3,27,51,239,16,68,307,2,17,0,3,3,6,49,0,7,0,18,26.283333333333335,18,6,15,0,0,19,29,167,32,142,309,3,27,0,0,0,8,55,0,4,0,12,33.71666666666667,7,26,1
2002-11-10,Patriots,Bears,19,6,17,3,3,36,55,315,19,82,397,2,13,1,1,2,6,65,0,6,0,20,31.0,14,5,15,1,1,16,30,174,28,125,299,2,9,0,1,1,5,30,0,8,0,21,29.0,33,30,0
2002-11-10,Chiefs,49ers,14,4,11,0,1,15,27,176,16,80,256,3,17,0,0,0,4,37,0,5,0,11,21.433333333333334,22,11,18,1,1,25,35,168,35,155,323,3,7,0,1,1,3,15,0,6,0,12,38.56666666666667,13,17,1
2002-11-10,Dolphins,Jets,15,3,11,0,1,19,28,210,23,69,279,3,17,2,0,2,6,30,0,5,0,12,27.566666666666666,19,2,11,0,0,17,27,167,31,97,264,1,0,0,0,0,5,36,0,5,0,13,32.43333333333333,10,13,1
2002-11-11,Raiders,Broncos,20,6,10,0,0,34,38,347,14,27,374,1,5,0,0,0,5,35,0,5,2,10,28.316666666666666,27,5,12,1,2,34,47,265,22,77,342,4,28,0,1,1,3,15,0,6,0,15,31.683333333333334,34,10,0
2002-11-17,Saints,Falcons,16,5,11,1,1,20,31,264,21,80,344,2,15,1,1,2,16,133,0,5,0,14,26.616666666666667,22,6,12,0,0,11,23,137,37,155,292,3,23,0,1,1,9,69,0,4,0,13,33.38333333333333,17,24,1
2002-11-17,Browns,Bengals,22,11,18,0,0,22,36,242,35,140,382,0,0,0,1,1,4,15,0,7,0,14,36.36666666666667,14,5,12,0,1,17,30,248,22,102,350,1,10,1,0,1,4,32,0,8,0,17,23.633333333333333,27,20,0
2002-11-17,Steelers,Titans,20,5,13,1,1,27,45,312,15,45,357,1,6,0,3,3,4,20,0,8,0,17,23.45,22,12,19,0,1,18,33,257,40,121,378,0,0,1,0,1,5,36,0,5,0,16,36.55,23,31,1
2002-11-17,Cowboys,Colts,11,1,10,0,0,11,23,94,18,84,178,5,37,2,0,2,4,30,0,5,0,15,19.95,20,6,17,1,1,29,38,252,34,110,362,0,0,0,1,1,7,35,0,6,0,12,40.05,3,20,1
2002-11-17,Bills,Chiefs,21,7,13,0,0,24,36,211,26,133,344,2,14,0,1,1,13,139,0,6,0,10,31.683333333333334,22,4,11,2,2,12,20,192,37,128,320,1,5,0,0,0,5,39,0,3,0,11,28.316666666666666,16,17,1
2002-11-17,Packers,Vikings,18,3,14,1,2,24,43,296,18,71,367,0,0,0,3,3,13,118,0,7,0,19,27.916666666666668,24,4,12,0,0,13,26,207,37,218,425,2,10,1,2,3,12,105,0,8,0,18,32.083333333333336,21,31,1
2002-11-17,Commanders,Giants,12,3,16,1,2,15,35,106,21,60,166,2,7,1,1,2,7,39,0,8,0,20,23.3,21,6,17,1,1,22,46,211,38,88,299,0,0,1,2,3,8,75,0,8,0,18,36.7,17,19,1
2002-11-17,Cardinals,Eagles,15,7,16,1,4,20,35,124,20,124,248,4,39,0,1,1,1,5,0,7,0,17,23.75,26,7,11,0,0,20,25,250,43,212,462,1,5,1,1,2,8,88,0,7,0,12,36.25,14,38,1
2002-11-17,Jaguars,Texans,16,4,12,1,1,15,25,199,28,122,321,5,25,0,1,1,7,62,0,6,0,16,28.866666666666667,18,2,11,1,2,22,30,194,28,78,272,4,34,1,1,2,5,40,0,3,0,17,31.133333333333333,24,21,0
2002-11-17,49ers,Chargers,21,8,18,1,1,25,43,331,31,136,467,1,6,0,1,1,8,71,0,2,0,15,35.68333333333333,26,4,14,1,1,29,50,336,28,105,441,0,0,0,1,1,5,36,0,6,0,17,35.13333333333333,17,20,1
2002-11-17,Panthers,Buccaneers,14,4,14,1,2,22,38,168,19,63,231,4,37,1,3,4,2,10,0,4,0,18,24.116666666666667,19,7,16,1,1,22,40,247,29,67,314,2,6,2,0,2,5,34,0,7,0,15,35.88333333333333,10,23,1
2002-11-17,Jets,Lions,26,8,11,0,0,21,26,219,39,189,408,1,10,0,1,1,4,45,0,6,0,11,38.733333333333334,13,4,12,0,2,15,30,171,20,108,279,0,0,0,1,1,5,47,0,7,0,14,21.266666666666666,31,14,0
2002-11-17,Ravens,Dolphins,10,2,13,1,2,14,28,91,22,66,157,7,36,0,1,1,7,50,0,5,0,18,25.883333333333333,17,6,16,0,0,18,26,221,39,116,337,0,0,0,0,0,3,34,0,3,0,14,34.11666666666667,7,26,1
2002-11-17,Broncos,Seahawks,22,4,14,2,2,19,29,199,34,202,401,1,10,0,1,1,11,104,0,7,2,15,31.483333333333334,13,4,14,0,1,22,36,153,16,51,204,5,27,1,2,3,6,56,0,5,0,16,28.516666666666666,31,9,0
2002-11-17,Patriots,Raiders,12,4,12,0,2,18,30,147,17,48,195,4,25,1,0,1,7,34,0,6,3,16,23.383333333333333,22,7,14,1,1,26,38,289,31,97,386,1,8,0,1,1,12,115,0,6,0,14,36.61666666666667,20,27,1
2002-11-18,Bears,Rams,16,3,15,1,2,20,35,117,22,103,220,7,40,0,0,0,5,50,0,4,0,16,30.833333333333332,21,6,13,0,0,22,37,327,20,61,388,4,33,1,1,2,11,97,0,6,0,16,29.166666666666668,16,21,1
2002-11-24,Lions,Bears,19,7,16,1,1,21,40,199,29,102,301,2,14,1,1,2,7,50,0,3,0,14,31.516666666666666,21,5,17,2,4,31,51,347,25,75,422,3,14,1,0,1,6,64,0,5,0,16,34.516666666666666,17,20,1
2002-11-24,Jaguars,Cowboys,19,5,14,2,2,22,40,194,26,132,326,2,8,2,1,3,11,79,0,7,0,16,27.866666666666667,21,2,9,0,0,16,24,287,31,118,405,3,14,1,2,3,10,75,0,4,0,15,32.13333333333333,19,21,1
2002-11-24,Chargers,Dolphins,12,2,9,0,0,15,22,80,20,64,144,3,27,1,1,2,6,41,0,5,0,17,24.1,24,5,13,0,0,14,23,191,44,222,413,1,3,0,0,0,7,70,0,6,0,11,35.9,3,30,1
2002-11-24,Vikings,Patriots,26,7,15,0,2,24,49,264,25,153,417,4,8,3,0,3,8,74,0,8,0,16,28.35,20,6,14,0,2,21,34,219,33,80,299,2,20,0,0,0,5,25,0,6,0,16,31.65,17,24,1
2002-11-24,Browns,Saints,17,5,13,0,0,12,22,176,37,163,339,1,6,0,2,2,4,31,0,5,0,16,31.183333333333334,19,3,11,1,1,23,40,309,21,74,383,2,9,3,3,6,5,24,0,9,0,15,28.816666666666666,24,15,0
2002-11-24,Bills,Jets,17,4,10,1,2,23,35,170,20,88,258,2,16,1,2,3,5,34,0,5,0,15,28.366666666666667,22,7,14,1,2,15,24,170,37,155,325,1,8,0,0,0,1,5,0,6,0,12,31.633333333333333,13,31,1
2002-11-24,Bengals,Steelers,17,7,15,1,3,22,39,298,21,54,352,1,0,1,0,1,9,110,0,9,0,17,25.866666666666667,21,3,11,1,2,22,26,235,35,156,391,1,1,0,0,0,5,40,0,5,0,15,34.13333333333333,21,29,1
2002-11-24,Rams,Commanders,25,9,13,0,0,34,49,280,17,84,364,3,21,1,1,2,8,65,0,6,0,11,28.733333333333334,21,7,12,1,2,16,24,235,39,127,362,0,0,0,0,0,4,40,0,6,0,12,31.266666666666666,17,20,1
2002-11-24,Falcons,Panthers,25,7,14,0,2,20,25,277,47,149,426,0,0,1,0,1,6,65,0,8,2,16,39.8,10,2,10,0,0,13,26,51,14,71,122,8,64,2,4,6,5,39,0,5,0,19,20.2,41,0,0
2002-11-24,Titans,Ravens,19,7,18,0,1,22,44,281,30,121,402,1,15,1,3,4,9,69,0,6,0,16,34.15,12,2,13,0,1,11,24,87,27,112,199,4,22,1,1,2,6,65,0,6,1,17,25.85,12,13,1
2002-11-24,Raiders,Cardinals,28,4,14,1,1,27,45,333,37,187,520,1,7,0,1,1,13,105,0,6,0,18,36.28333333333333,15,2,12,1,1,16,34,131,20,132,263,2,14,1,2,3,5,35,0,6,0,21,23.716666666666665,41,20,0
2002-11-24,Chiefs,Seahawks,32,1,5,0,0,26,34,335,26,217,552,2,8,0,1,1,4,70,0,9,0,16,30.133333333333333,32,6,10,0,0,25,36,354,30,180,534,1,8,0,0,0,5,52,0,9,0,15,29.866666666666667,32,39,1
2002-11-24,Packers,Buccaneers,15,4,13,1,1,20,38,171,23,96,267,3,25,0,4,4,7,62,0,6,0,16,30.566666666666666,14,2,11,0,0,18,30,153,25,93,246,2,14,0,1,1,6,54,0,3,0,14,29.433333333333334,7,21,1
2002-11-24,Giants,Texans,19,6,15,0,1,18,41,201,26,168,369,2,13,1,2,3,9,65,0,4,0,18,27.783333333333335,12,4,16,0,0,10,23,89,35,123,212,5,14,1,0,1,8,68,0,4,0,17,32.21666666666667,14,16,1
2002-11-24,Colts,Broncos,26,15,21,1,1,27,44,216,39,128,344,2,13,2,1,3,4,31,0,5,0,14,43.75,15,5,9,0,1,15,24,172,22,113,285,2,13,0,2,2,9,58,0,5,0,13,21.883333333333333,23,20,0
2002-11-25,Eagles,49ers,19,4,11,0,0,21,29,236,31,107,343,1,8,0,0,0,5,41,0,5,1,16,27.633333333333333,24,9,20,1,4,36,63,305,18,104,409,4,32,0,0,0,9,86,0,10,0,19,32.36666666666667,38,17,0
2002-11-28,Patriots,Lions,23,9,15,0,0,18,30,210,38,139,349,0,0,0,1,1,9,55,0,7,2,15,35.0,14,6,13,0,0,22,44,210,15,82,292,0,0,0,3,3,8,60,0,5,0,14,25.0,20,12,0
2002-11-28,Commanders,Cowboys,16,3,13,1,2,21,37,232,25,83,315,1,11,0,4,4,6,56,0,8,0,20,27.033333333333335,19,3,14,0,0,12,25,117,36,211,328,4,28,0,0,0,6,48,0,4,2,18,32.96666666666667,20,27,1
2002-12-01,Dolphins,Bills,14,4,11,0,2,11,20,30,34,270,300,2,25,2,1,3,5,38,0,5,0,19,27.316666666666666,21,8,15,0,2,15,27,270,37,161,431,4,36,0,0,0,7,56,0,4,0,15,32.68333333333333,21,38,1
2002-12-01,Ravens,Bengals,15,6,13,1,1,10,19,99,31,148,247,3,16,0,0,0,8,79,0,1,3,14,27.566666666666666,25,6,16,4,5,30,46,303,29,78,381,1,5,1,1,2,3,30,0,7,0,16,32.43333333333333,27,23,0
2002-12-01,Panthers,Browns,11,5,15,1,1,8,19,89,38,145,234,0,0,0,2,2,3,25,0,5,0,15,32.38333333333333,14,4,12,0,0,12,27,118,28,140,258,3,12,2,3,5,2,10,0,5,0,14,27.616666666666667,13,6,0
2002-12-01,Bears,Packers,19,3,11,2,2,27,38,230,17,74,304,3,18,3,1,4,5,39,0,9,0,19,27.366666666666667,26,6,14,0,1,24,42,215,32,181,396,1,6,1,1,2,2,33,0,8,0,17,32.63333333333333,20,30,1
2002-12-01,Cardinals,Chiefs,10,5,16,0,2,18,43,96,15,26,122,5,37,0,4,4,6,50,0,6,0,21,26.416666666666668,27,7,12,0,0,18,25,261,38,216,477,1,5,1,0,1,4,51,0,5,1,14,33.583333333333336,0,49,1
2002-12-01,Falcons,Vikings,19,3,10,0,0,11,28,152,29,227,379,2,21,2,1,3,5,34,0,6,0,20,25.666666666666668,21,7,19,1,1,23,43,230,32,139,369,6,36,0,3,3,10,95,0,7,0,20,36.75,30,24,0
2002-12-01,Titans,Giants,31,7,14,2,2,30,43,334,32,142,476,1,0,1,0,1,12,121,0,10,0,16,35.78333333333333,24,4,10,0,0,22,36,283,25,62,345,1,0,0,0,0,6,55,0,6,0,15,29.216666666666665,32,29,0
2002-12-01,Steelers,Jaguars,23,2,11,1,1,17,27,184,40,219,403,2,17,0,1,1,4,25,0,6,0,15,38.68333333333333,13,3,11,1,1,12,23,124,21,102,226,3,22,0,0,0,0,0,0,8,0,17,21.316666666666666,25,23,0
2002-12-01,Texans,Colts,10,2,15,0,1,20,35,100,20,65,165,6,37,2,0,2,14,92,0,5,0,19,27.866666666666667,13,4,15,0,0,15,28,190,32,88,278,0,0,1,0,1,9,75,0,4,0,17,32.13333333333333,3,19,1
2002-12-01,Broncos,Chargers,20,2,13,1,1,22,39,261,27,156,417,4,27,1,2,3,9,57,0,7,0,20,32.21666666666667,25,7,18,0,1,27,41,214,38,220,434,1,3,0,0,0,1,5,0,10,0,22,39.766666666666666,27,30,1
2002-12-01,Rams,Eagles,13,6,19,0,0,20,42,174,20,76,250,8,44,3,2,5,5,35,0,2,0,17,30.65,12,5,16,0,0,14,30,157,31,108,265,3,24,4,0,4,9,65,0,2,2,16,29.35,3,10,1
2002-12-01,Seahawks,49ers,25,8,15,0,1,30,55,427,19,80,507,0,0,1,2,3,6,55,0,8,0,18,27.583333333333332,21,9,16,1,1,16,29,157,38,142,299,1,7,0,2,2,2,10,0,5,1,16,32.416666666666664,24,31,1
2002-12-01,Buccaneers,Saints,17,2,14,3,3,28,44,249,16,34,283,4,27,2,1,3,5,40,0,6,0,18,32.666666666666664,14,9,17,0,0,10,26,136,31,102,238,4,29,1,0,1,6,57,0,7,0,15,27.333333333333332,20,23,1
2002-12-02,Jets,Raiders,18,1,8,0,1,22,34,242,14,32,274,3,23,1,1,2,3,40,0,8,0,17,23.433333333333334,25,8,16,0,0,31,42,313,26,98,411,4,29,0,0,0,10,83,0,8,0,14,36.56666666666667,20,26,1
2002-12-08,49ers,Cowboys,26,10,20,1,1,36,55,276,29,125,401,1,0,1,0,1,9,69,0,7,0,21,35.983333333333334,10,5,15,0,0,11,28,147,27,110,257,0,0,0,2,2,4,35,0,8,1,20,24.016666666666666,31,27,0
2002-12-08,Colts,Titans,22,9,14,2,2,26,42,297,24,92,389,1,0,0,3,3,6,48,0,7,0,14,27.233333333333334,18,8,12,0,0,19,23,229,33,119,348,1,8,1,0,1,4,19,0,6,0,11,32.766666666666666,17,27,1
2002-12-08,Rams,Chiefs,16,3,12,0,1,24,35,169,17,33,202,7,49,1,2,3,5,40,0,9,0,21,28.9,21,3,8,0,1,11,16,113,37,180,293,1,3,0,0,0,2,15,0,6,4,15,31.1,10,49,1
2002-12-08,Bills,Patriots,24,10,14,0,0,32,51,312,18,78,390,2,16,1,4,5,4,29,0,9,0,16,30.633333333333333,14,4,11,0,0,15,27,183,26,92,275,0,0,0,0,0,9,65,0,6,0,15,29.366666666666667,17,27,1
2002-12-08,Texans,Steelers,3,1,12,0,0,3,10,10,26,37,47,4,23,1,0,1,1,18,0,2,6,18,20.316666666666666,24,8,23,3,5,31,58,294,31,128,422,6,32,3,2,5,8,57,0,6,0,20,39.68333333333333,24,6,0
2002-12-08,Falcons,Buccaneers,10,3,12,1,1,12,25,119,23,62,181,1,6,0,1,1,4,45,0,7,0,18,26.033333333333335,22,7,14,0,0,23,31,271,29,150,421,1,5,0,0,0,5,38,0,4,0,13,33.96666666666667,10,34,1
2002-12-08,Giants,Commanders,16,5,15,0,0,17,31,205,29,111,316,1,7,0,0,0,8,61,0,6,0,17,30.983333333333334,23,8,15,1,1,25,46,315,20,132,447,6,48,4,1,5,12,90,0,9,0,19,29.016666666666666,27,21,0
2002-12-08,Bengals,Panthers,25,6,15,0,0,25,37,257,29,83,340,4,38,1,0,1,5,39,0,9,2,22,31.133333333333333,23,5,9,0,1,21,29,319,29,82,401,0,0,2,1,3,10,91,0,9,4,20,28.866666666666667,31,52,1
2002-12-08,Browns,Jaguars,21,7,15,0,0,21,35,244,33,173,417,3,20,0,2,2,10,68,0,5,0,17,34.93333333333333,13,2,11,0,0,10,14,54,31,157,211,3,19,0,0,0,5,51,0,4,0,14,25.066666666666666,21,20,0
2002-12-08,Lions,Cardinals,15,2,12,0,0,20,39,152,15,51,203,0,0,1,0,1,7,75,0,8,1,18,25.45,21,6,17,1,1,24,43,180,31,133,313,6,48,0,1,1,10,92,0,6,0,19,38.75,20,23,1
2002-12-08,Eagles,Seahawks,20,6,14,0,0,21,36,190,31,126,316,0,0,0,1,1,3,15,0,5,0,16,30.616666666666667,24,3,12,0,2,24,45,195,25,172,367,4,28,0,3,3,8,56,0,7,0,18,29.383333333333333,27,20,0
2002-12-08,Saints,Ravens,22,7,18,3,3,16,33,209,41,150,359,2,17,2,0,2,4,35,0,9,0,19,34.43333333333333,19,4,12,1,2,18,39,296,24,114,410,2,20,3,2,5,8,69,0,9,0,24,25.566666666666666,37,25,0
2002-12-08,Broncos,Jets,21,9,15,0,1,28,37,258,29,111,369,2,8,0,1,1,5,55,0,7,0,12,32.55,18,7,13,0,0,19,30,217,22,64,281,3,27,0,0,0,1,15,0,5,0,12,27.45,13,19,1
2002-12-08,Raiders,Chargers,22,9,17,0,0,26,41,326,25,67,393,1,2,0,0,0,8,57,0,4,0,12,31.066666666666666,19,5,14,0,2,22,41,226,25,65,291,2,13,0,3,3,8,46,0,5,0,18,28.933333333333334,27,7,0
2002-12-08,Vikings,Packers,15,2,10,0,1,15,28,125,25,191,316,3,11,0,1,1,6,62,0,8,0,13,29.433333333333334,20,7,12,0,0,22,32,204,28,124,328,1,10,1,1,2,4,25,0,8,0,15,30.566666666666666,22,26,1
2002-12-09,Bears,Dolphins,12,2,12,0,2,11,32,88,24,107,195,2,13,1,3,4,5,55,0,7,0,20,24.3,22,7,16,0,1,15,29,188,43,248,436,1,8,2,1,3,8,58,0,7,0,18,35.7,9,27,1
2002-12-15,Seahawks,Falcons,25,8,14,0,2,22,31,298,37,166,464,2,0,3,0,3,7,45,0,6,2,18,31.816666666666666,21,6,15,1,1,21,38,223,35,150,373,2,17,1,2,3,11,95,0,7,1,17,38.78333333333333,30,24,0
2002-12-15,Chargers,Bills,14,5,18,0,1,16,35,192,30,116,308,3,20,0,0,0,9,121,0,4,0,18,33.166666666666664,17,2,12,0,0,11,33,101,25,155,256,2,6,1,0,1,4,60,0,4,0,16,26.833333333333332,13,20,1
2002-12-15,Jets,Bears,19,4,11,1,2,22,33,200,24,134,334,1,7,1,0,1,7,54,0,4,0,13,27.033333333333335,20,6,11,0,0,22,27,161,26,105,266,4,16,0,0,0,8,74,0,6,0,12,32.96666666666667,13,20,1
2002-12-15,Jaguars,Bengals,20,3,12,2,3,19,28,212,30,109,321,3,11,0,0,0,5,54,0,6,0,15,30.016666666666666,19,7,17,1,3,22,42,235,24,65,300,3,23,1,1,2,5,29,0,8,0,14,29.983333333333334,29,15,0
2002-12-15,Colts,Browns,20,6,15,2,2,20,34,274,33,143,417,1,3,1,1,2,5,44,0,5,0,18,29.15,18,4,16,2,3,21,35,253,28,96,349,4,34,0,0,0,7,39,0,7,0,17,30.85,28,23,0
2002-12-15,Buccaneers,Lions,22,6,14,0,0,24,41,253,28,123,376,0,0,0,0,0,9,67,0,8,0,15,37.1,15,3,10,0,0,10,22,148,26,144,292,1,10,0,1,1,6,36,0,9,0,16,22.9,23,20,0
